user_id,customer_age,time_on_site,pages_visited,purchase_amount,customer_satisfaction,is_premium,session_date,device_type,traffic_source,country,browser
1659,19,29.6,9,138.29,5.6,True,2023-03-11 02:00:00,Desktop,Organic,USA,Chrome
1660,31,10.1,3,94.28,5.6,False,2023-03-11 03:00:00,Desktop,Organic,Australia,Chrome
1661,33,14.0,4,84.83,5.1,True,2023-03-11 04:00:00,Desktop,Social,UK,Chrome
1662,21,11.2,4,166.29,8.7,True,2023-03-11 05:00:00,Desktop,Paid,USA,Safari
1663,20,17.6,6,74.96,7.7,False,2023-03-11 06:00:00,Desktop,Social,Australia,Chrome
1664,58,5.6,4,58.76,3.3,False,2023-03-11 07:00:00,Mobile,Organic,France,Chrome
1665,20,10.0,5,102.81,6.1,False,2023-03-11 08:00:00,Tablet,Paid,UK,Chrome
1666,51,22.3,8,134.82,6.4,True,2023-03-11 09:00:00,Desktop,Paid,Canada,Chrome
1667,28,12.5,5,174.95,5.6,True,2023-03-11 10:00:00,Desktop,Paid,France,Chrome
1668,35,10.6,4,60.59,6.3,True,2023-03-11 11:00:00,Desktop,Direct,France,Chrome
1669,43,15.3,7,67.08,7.9,True,2023-03-11 12:00:00,Mobile,Organic,Canada,Chrome
1670,26,24.8,7,159.56,7.9,True,2023-03-11 13:00:00,Mobile,Paid,UK,Chrome
1671,44,16.1,4,94.88,8.0,False,2023-03-11 14:00:00,Mobile,Direct,USA,Chrome
1672,18,12.1,5,121.99,5.1,False,2023-03-11 15:00:00,Mobile,Organic,Australia,Chrome
1673,42,12.1,4,92.55,6.0,False,2023-03-11 16:00:00,Tablet,Direct,France,Chrome
1674,18,8.7,3,38.26,4.2,False,2023-03-11 17:00:00,Desktop,Paid,Australia,Chrome
1675,32,18.5,4,109.07,6.4,False,2023-03-11 18:00:00,Desktop,Organic,France,Chrome
1676,48,1.0,2,31.54,5.8,False,2023-03-11 19:00:00,Desktop,Organic,UK,Chrome
1677,44,6.2,4,60.67,7.0,False,2023-03-11 20:00:00,Desktop,Paid,UK,Chrome
1678,18,18.1,6,101.16,8.0,True,2023-03-11 21:00:00,Desktop,Direct,UK,Edge
1679,18,20.3,8,92.58,7.0,False,2023-03-11 22:00:00,Mobile,Direct,Canada,Chrome
1680,25,14.8,4,72.35,4.4,False,2023-03-11 23:00:00,Mobile,Social,Australia,Chrome
1681,38,19.8,5,131.08,4.3,True,2023-03-12 00:00:00,Tablet,Organic,France,Safari
1682,18,21.7,7,141.89,7.2,False,2023-03-12 01:00:00,Tablet,Paid,Canada,Chrome
1683,35,16.3,5,65.17,7.9,True,2023-03-12 02:00:00,Mobile,Paid,France,Chrome
1684,40,5.5,4,73.36,5.7,False,2023-03-12 03:00:00,Mobile,Organic,Australia,Safari
1685,31,22.8,11,170.0,4.4,True,2023-03-12 04:00:00,Mobile,Organic,Canada,Chrome
1686,43,6.6,4,73.66,8.9,False,2023-03-12 05:00:00,Desktop,Paid,Australia,Firefox
1687,38,20.7,6,115.91,6.9,True,2023-03-12 06:00:00,Mobile,Paid,USA,Chrome
1688,27,25.5,9,103.53,6.3,False,2023-03-12 07:00:00,Tablet,Social,UK,Chrome
1689,18,20.7,6,155.11,4.8,True,2023-03-12 08:00:00,Mobile,Paid,UK,Chrome
1690,37,17.6,6,80.35,5.8,False,2023-03-12 09:00:00,Mobile,Organic,UK,Firefox
1691,21,1.9,4,51.59,6.5,False,2023-03-12 10:00:00,Desktop,Organic,UK,Chrome
1692,26,14.6,4,121.01,7.0,True,2023-03-12 11:00:00,Mobile,Social,Canada,Chrome
1693,42,16.4,5,162.76,5.6,True,2023-03-12 12:00:00,Desktop,Social,France,Safari
1694,56,11.2,3,66.52,5.6,True,2023-03-12 13:00:00,Mobile,Organic,Germany,Edge
1695,34,7.1,3,174.48,5.8,True,2023-03-12 14:00:00,Mobile,Direct,Canada,Chrome
1696,43,9.0,4,81.98,8.3,True,2023-03-12 15:00:00,Mobile,Social,Canada,Chrome
1697,18,5.4,6,77.72,7.1,False,2023-03-12 16:00:00,Desktop,Organic,UK,Firefox
1698,39,14.0,4,66.41,4.9,False,2023-03-12 17:00:00,Mobile,Organic,France,Firefox
1699,34,3.9,2,48.0,3.7,True,2023-03-12 18:00:00,Desktop,Direct,France,Safari
1700,53,13.1,5,96.94,6.4,False,2023-03-12 19:00:00,Desktop,Paid,Germany,Firefox
1701,27,21.3,6,127.5,5.5,True,2023-03-12 20:00:00,Desktop,Organic,France,Firefox
1702,31,11.7,5,101.8,5.4,False,2023-03-12 21:00:00,Mobile,Paid,France,Chrome
1703,51,10.8,6,76.65,4.1,True,2023-03-12 22:00:00,Desktop,Organic,France,Chrome
1704,34,12.3,5,143.17,4.9,False,2023-03-12 23:00:00,Desktop,Social,USA,Chrome
1705,18,19.2,4,100.01,6.2,True,2023-03-13 00:00:00,Mobile,Social,USA,Firefox
1706,73,1.0,2,48.53,5.1,True,2023-03-13 01:00:00,Desktop,Direct,Canada,Chrome
1707,19,21.0,6,86.48,9.6,False,2023-03-13 02:00:00,Mobile,Social,USA,Chrome
1708,34,5.1,5,92.75,6.8,False,2023-03-13 03:00:00,Desktop,Social,USA,Chrome
1709,40,2.3,1,45.81,3.7,True,2023-03-13 04:00:00,Desktop,Paid,USA,Edge
1710,39,11.2,8,91.66,3.6,False,2023-03-13 05:00:00,Mobile,Direct,USA,Chrome
1711,32,12.8,4,58.09,6.2,False,2023-03-13 06:00:00,Desktop,Organic,UK,Firefox
1712,32,15.2,7,75.71,5.2,True,2023-03-13 07:00:00,Tablet,Organic,UK,Firefox
1713,31,10.8,7,103.44,8.0,False,2023-03-13 08:00:00,Desktop,Direct,France,Chrome
1714,18,27.5,9,202.84,7.5,True,2023-03-13 09:00:00,Mobile,Direct,Australia,Chrome
1715,67,4.1,4,62.3,2.6,False,2023-03-13 10:00:00,Desktop,Paid,UK,Chrome
1716,32,15.2,7,95.21,4.4,True,2023-03-13 11:00:00,Mobile,Paid,Canada,Firefox
1717,44,11.3,5,106.91,5.1,False,2023-03-13 12:00:00,Desktop,Organic,Germany,Chrome
1718,30,19.5,6,154.61,7.2,True,2023-03-13 13:00:00,Mobile,Social,UK,Safari
1719,30,17.5,5,84.68,4.3,False,2023-03-13 14:00:00,Desktop,Organic,UK,Firefox
1720,28,17.3,5,75.57,6.0,False,2023-03-13 15:00:00,Mobile,Paid,France,Chrome
1721,18,21.8,5,103.56,4.0,False,2023-03-13 16:00:00,Desktop,Paid,Canada,Chrome
1722,33,4.6,2,74.92,5.8,False,2023-03-13 17:00:00,Desktop,Direct,France,Chrome
1723,29,5.9,5,40.58,6.0,False,2023-03-13 18:00:00,Mobile,Direct,USA,Chrome
1724,53,7.3,5,67.02,7.9,False,2023-03-13 19:00:00,Desktop,Direct,Canada,Chrome
1725,18,17.1,5,91.92,6.3,False,2023-03-13 20:00:00,Mobile,Social,UK,Chrome
1726,26,18.5,5,92.89,4.7,True,2023-03-13 21:00:00,Mobile,Organic,UK,Edge
1727,22,17.1,4,65.17,7.9,True,2023-03-13 22:00:00,Desktop,Organic,Canada,Firefox
1728,57,9.4,2,58.31,5.3,False,2023-03-13 23:00:00,Mobile,Paid,UK,Safari
1729,22,10.7,4,73.04,6.9,False,2023-03-14 00:00:00,Desktop,Organic,France,Chrome
1730,43,10.4,7,72.25,4.8,False,2023-03-14 01:00:00,Mobile,Social,UK,Firefox
1731,50,1.9,3,63.61,5.8,False,2023-03-14 02:00:00,Desktop,Paid,Australia,Safari
1732,33,15.6,7,131.04,5.1,True,2023-03-14 03:00:00,Desktop,Direct,Canada,Chrome
1733,18,8.7,3,102.05,6.5,False,2023-03-14 04:00:00,Mobile,Paid,Germany,Firefox
1734,18,19.8,7,99.19,7.2,False,2023-03-14 05:00:00,Tablet,Paid,UK,Safari
1735,48,1.8,4,75.76,5.0,True,2023-03-14 06:00:00,Tablet,Social,Australia,Safari
1736,18,16.2,5,105.88,5.2,True,2023-03-14 07:00:00,Mobile,Social,Germany,Chrome
1737,41,15.7,7,182.94,7.4,True,2023-03-14 08:00:00,Desktop,Organic,France,Safari
1738,37,13.6,5,106.46,4.8,False,2023-03-14 09:00:00,Desktop,Social,Australia,Chrome
1739,41,3.1,3,77.07,3.5,True,2023-03-14 10:00:00,Desktop,Social,Australia,Chrome
1740,42,7.5,4,111.1,6.6,False,2023-03-14 11:00:00,Mobile,Organic,UK,Chrome
1741,21,9.7,6,65.21,5.5,False,2023-03-14 12:00:00,Desktop,Paid,UK,Chrome
1742,20,8.9,5,83.41,5.6,False,2023-03-14 13:00:00,Tablet,Direct,UK,Chrome
1743,46,10.4,5,150.9,7.3,True,2023-03-14 14:00:00,Desktop,Organic,Germany,Chrome
1744,26,18.6,5,172.15,7.7,True,2023-03-14 15:00:00,Desktop,Paid,Australia,Chrome
1745,18,20.3,8,105.96,5.8,False,2023-03-14 16:00:00,Mobile,Organic,France,Safari
1746,45,13.1,4,152.15,4.8,True,2023-03-14 17:00:00,Desktop,Paid,Germany,Safari
1747,19,17.6,6,96.01,5.0,False,2023-03-14 18:00:00,Desktop,Direct,Canada,Safari
1748,42,9.5,5,92.58,6.8,False,2023-03-14 19:00:00,Mobile,Paid,France,Chrome
1749,56,1.4,4,31.39,5.5,False,2023-03-14 20:00:00,Tablet,Direct,Canada,Safari
1750,35,10.7,5,135.51,5.5,True,2023-03-14 21:00:00,Desktop,Direct,Australia,Chrome
1751,50,1.9,1,37.81,4.2,False,2023-03-14 22:00:00,Desktop,Organic,Germany,Chrome
1752,37,8.1,3,43.3,6.4,False,2023-03-14 23:00:00,Desktop,Social,Germany,Chrome
1753,59,6.3,8,85.51,5.5,True,2023-03-15 00:00:00,Mobile,Direct,France,Chrome
1754,19,17.2,5,63.45,6.8,False,2023-03-15 01:00:00,Desktop,Direct,France,Firefox
1755,35,28.4,8,156.29,7.9,True,2023-03-15 02:00:00,Mobile,Social,Canada,Chrome
1756,45,3.2,3,102.11,5.6,False,2023-03-15 03:00:00,Desktop,Organic,Canada,Edge
1757,32,13.2,4,63.9,7.1,False,2023-03-15 04:00:00,Tablet,Organic,Canada,Chrome
1758,52,1.0,3,31.71,5.5,False,2023-03-15 05:00:00,Mobile,Organic,Australia,Chrome
1759,29,13.0,5,107.32,6.5,True,2023-03-15 06:00:00,Mobile,Social,USA,Chrome
1760,66,2.0,3,78.92,2.5,False,2023-03-15 07:00:00,Desktop,Paid,France,Chrome
1761,67,7.7,3,53.5,4.1,False,2023-03-15 08:00:00,Desktop,Social,Australia,Edge
1762,39,9.5,4,59.52,4.2,False,2023-03-15 09:00:00,Desktop,Social,USA,Chrome
1763,43,9.6,5,116.76,5.7,False,2023-03-15 10:00:00,Mobile,Organic,Germany,Chrome
1764,53,5.5,2,29.58,5.5,False,2023-03-15 11:00:00,Desktop,Direct,Germany,Firefox
1765,18,11.1,6,77.18,6.0,False,2023-03-15 12:00:00,Desktop,Organic,Canada,Chrome
1766,18,14.8,5,75.21,6.2,False,2023-03-15 13:00:00,Desktop,Organic,USA,Chrome
1767,54,5.4,4,84.03,4.8,True,2023-03-15 14:00:00,Desktop,Direct,France,Chrome
1768,39,12.1,4,63.27,6.7,False,2023-03-15 15:00:00,Desktop,Organic,Germany,Chrome
1769,32,16.8,5,134.96,9.1,True,2023-03-15 16:00:00,Mobile,Organic,France,Firefox
1770,35,11.8,5,73.47,5.2,False,2023-03-15 17:00:00,Mobile,Direct,USA,Safari
1771,18,16.8,7,116.57,5.2,True,2023-03-15 18:00:00,Desktop,Direct,Australia,Chrome
1772,32,5.3,3,42.91,4.4,False,2023-03-15 19:00:00,Mobile,Direct,Germany,Firefox
1773,24,19.1,6,112.04,6.2,False,2023-03-15 20:00:00,Desktop,Organic,Canada,Firefox
1774,49,5.4,3,45.33,4.7,False,2023-03-15 21:00:00,Tablet,Organic,Canada,Chrome
1775,50,12.3,6,69.76,3.1,False,2023-03-15 22:00:00,Mobile,Organic,Australia,Chrome
1776,44,17.0,6,123.78,4.1,False,2023-03-15 23:00:00,Desktop,Organic,Germany,Chrome
1777,41,10.3,3,52.56,7.1,True,2023-03-16 00:00:00,Mobile,Direct,Germany,Chrome
1778,18,13.0,7,80.95,7.7,True,2023-03-16 01:00:00,Desktop,Organic,Germany,Chrome
1779,44,10.3,5,82.96,8.2,False,2023-03-16 02:00:00,Desktop,Social,UK,Chrome
1780,44,11.9,5,92.96,6.3,True,2023-03-16 03:00:00,Desktop,Organic,UK,Chrome
1781,54,5.8,3,39.98,3.9,False,2023-03-16 04:00:00,Tablet,Paid,France,Firefox
1782,67,1.0,4,72.68,5.1,False,2023-03-16 05:00:00,Mobile,Organic,UK,Chrome
1783,18,20.9,8,100.75,3.8,False,2023-03-16 06:00:00,Mobile,Organic,USA,Safari
1784,29,17.2,4,66.29,3.4,False,2023-03-16 07:00:00,Mobile,Organic,Canada,Chrome
1785,24,14.6,5,85.54,6.2,False,2023-03-16 08:00:00,Desktop,Direct,USA,Chrome
1786,38,4.0,7,73.24,6.5,True,2023-03-16 09:00:00,Mobile,Social,Germany,Firefox
1787,35,15.2,7,112.39,9.1,True,2023-03-16 10:00:00,Desktop,Social,Germany,Chrome
1788,31,10.2,5,164.36,6.5,True,2023-03-16 11:00:00,Desktop,Organic,Australia,Safari
1789,50,9.4,4,80.03,3.8,False,2023-03-16 12:00:00,Tablet,Social,Germany,Chrome
1790,18,18.7,5,117.64,6.0,True,2023-03-16 13:00:00,Mobile,Social,Canada,Chrome
1791,19,8.2,2,36.79,4.9,False,2023-03-16 14:00:00,Tablet,Paid,Germany,Chrome
1792,20,18.0,8,156.0,5.8,False,2023-03-16 15:00:00,Mobile,Social,Germany,Chrome
1793,30,17.2,5,91.94,6.4,True,2023-03-16 16:00:00,Desktop,Direct,France,Firefox
1794,18,21.3,7,89.28,4.1,True,2023-03-16 17:00:00,Mobile,Direct,Australia,Firefox
1795,34,13.8,5,131.35,6.5,True,2023-03-16 18:00:00,Desktop,Direct,USA,Chrome
1796,33,3.9,2,52.99,6.5,False,2023-03-16 19:00:00,Mobile,Paid,France,Firefox
1797,23,22.9,9,160.38,8.7,True,2023-03-16 20:00:00,Desktop,Organic,France,Firefox
1798,48,11.1,4,170.75,7.2,True,2023-03-16 21:00:00,Mobile,Organic,UK,Chrome
1799,34,7.3,6,54.7,7.1,False,2023-03-16 22:00:00,Mobile,Organic,Canada,Chrome
1800,51,4.3,1,35.17,4.7,False,2023-03-16 23:00:00,Desktop,Paid,Canada,Safari
1801,32,15.0,7,123.58,5.8,True,2023-03-17 00:00:00,Desktop,Paid,Canada,Firefox
1802,35,16.5,7,102.64,8.0,True,2023-03-17 01:00:00,Desktop,Social,Australia,Chrome
1803,27,13.1,5,56.46,3.5,False,2023-03-17 02:00:00,Desktop,Paid,UK,Chrome
1804,35,17.2,8,100.82,5.4,False,2023-03-17 03:00:00,Mobile,Social,Canada,Firefox
1805,46,1.0,5,55.7,7.2,False,2023-03-17 04:00:00,Desktop,Direct,Germany,Safari
1806,29,9.6,7,90.36,5.6,False,2023-03-17 05:00:00,Desktop,Organic,UK,Chrome
1807,43,1.0,6,49.76,5.1,False,2023-03-17 06:00:00,Desktop,Organic,France,Safari
1808,23,12.2,6,147.14,6.1,True,2023-03-17 07:00:00,Desktop,Social,Germany,Chrome
1809,46,17.1,5,68.45,5.9,False,2023-03-17 08:00:00,Desktop,Paid,UK,Chrome
1810,26,25.9,7,131.95,7.9,True,2023-03-17 09:00:00,Mobile,Paid,UK,Firefox
1811,48,10.3,5,66.7,7.1,False,2023-03-17 10:00:00,Mobile,Direct,USA,Chrome
1812,36,9.5,2,52.99,5.5,False,2023-03-17 11:00:00,Tablet,Organic,Germany,Chrome
1813,58,5.0,5,117.65,7.8,False,2023-03-17 12:00:00,Desktop,Social,France,Firefox
1814,18,20.5,6,97.9,6.5,False,2023-03-17 13:00:00,Desktop,Direct,Australia,Chrome
1815,18,10.3,3,80.3,7.1,True,2023-03-17 14:00:00,Desktop,Paid,Germany,Chrome
1816,26,12.9,5,115.05,4.6,False,2023-03-17 15:00:00,Desktop,Social,Australia,Chrome
1817,18,25.3,9,130.15,8.9,True,2023-03-17 16:00:00,Desktop,Organic,Australia,Chrome
1818,18,12.9,4,131.91,6.6,True,2023-03-17 17:00:00,Desktop,Paid,Germany,Chrome
1819,44,6.5,6,53.73,1.4,False,2023-03-17 18:00:00,Mobile,Organic,Canada,Chrome
1820,35,13.1,4,95.73,8.4,False,2023-03-17 19:00:00,Desktop,Social,Australia,Safari
1821,28,16.6,6,184.29,6.9,True,2023-03-17 20:00:00,Mobile,Social,Germany,Firefox
1822,29,11.6,6,98.45,5.4,False,2023-03-17 21:00:00,Mobile,Direct,France,Firefox
1823,26,16.1,6,68.58,4.8,True,2023-03-17 22:00:00,Mobile,Social,UK,Chrome
1824,60,8.6,3,83.54,6.5,True,2023-03-17 23:00:00,Desktop,Organic,Australia,Chrome
1825,24,26.1,9,191.51,5.6,True,2023-03-18 00:00:00,Mobile,Direct,Canada,Safari
1826,18,17.5,7,97.01,5.1,True,2023-03-18 01:00:00,Desktop,Paid,Australia,Firefox
1827,47,9.2,4,66.99,4.8,True,2023-03-18 02:00:00,Desktop,Social,Canada,Safari
1828,32,21.6,6,131.62,5.9,True,2023-03-18 03:00:00,Desktop,Organic,Australia,Chrome
1829,66,1.1,6,82.79,5.1,False,2023-03-18 04:00:00,Desktop,Social,France,Chrome
1830,27,8.7,4,76.55,7.0,True,2023-03-18 05:00:00,Desktop,Direct,UK,Chrome
1831,48,10.4,3,54.2,5.9,True,2023-03-18 06:00:00,Mobile,Organic,USA,Chrome
1832,51,13.5,4,72.93,6.3,True,2023-03-18 07:00:00,Mobile,Paid,USA,Safari
1833,27,17.2,7,84.86,6.8,False,2023-03-18 08:00:00,Desktop,Paid,Canada,Chrome
1834,24,15.9,7,72.26,5.6,True,2023-03-18 09:00:00,Desktop,Organic,USA,Chrome
1835,46,2.4,4,104.27,4.5,True,2023-03-18 10:00:00,Desktop,Paid,Germany,Chrome
1836,44,10.1,6,109.39,8.8,True,2023-03-18 11:00:00,Tablet,Social,Germany,Firefox
1837,18,24.3,7,142.66,7.8,True,2023-03-18 12:00:00,Desktop,Organic,France,Firefox
1838,18,11.9,7,114.84,8.6,False,2023-03-18 13:00:00,Desktop,Organic,Australia,Chrome
1839,18,16.9,5,89.06,7.4,False,2023-03-18 14:00:00,Desktop,Social,France,Edge
1840,44,8.4,7,80.55,5.1,False,2023-03-18 15:00:00,Mobile,Social,Australia,Chrome
1841,31,10.7,3,47.6,2.0,False,2023-03-18 16:00:00,Desktop,Organic,Germany,Safari
1842,33,15.0,5,122.52,4.4,True,2023-03-18 17:00:00,Desktop,Direct,Australia,Firefox
1843,18,20.3,8,248.76,8.4,False,2023-03-18 18:00:00,Desktop,Direct,France,Safari
1844,19,20.1,7,121.51,6.1,True,2023-03-18 19:00:00,Mobile,Direct,France,Firefox
1845,28,10.3,6,119.91,5.6,True,2023-03-18 20:00:00,Desktop,Paid,Canada,Chrome
1846,25,7.8,6,117.69,2.4,True,2023-03-18 21:00:00,Tablet,Organic,Germany,Chrome
1847,37,13.8,5,153.69,6.5,False,2023-03-18 22:00:00,Mobile,Organic,Australia,Safari
1848,44,7.8,3,49.35,3.9,True,2023-03-18 23:00:00,Mobile,Direct,Canada,Safari
1849,69,12.0,5,58.15,4.5,False,2023-03-19 00:00:00,Tablet,Direct,Germany,Chrome
1850,35,22.5,6,117.0,7.4,False,2023-03-19 01:00:00,Mobile,Social,Germany,Firefox
1851,52,17.9,11,124.39,4.7,False,2023-03-19 02:00:00,Desktop,Paid,UK,Chrome
1852,23,12.0,4,204.43,5.6,True,2023-03-19 03:00:00,Mobile,Paid,USA,Chrome
1853,18,20.9,9,101.44,6.3,False,2023-03-19 04:00:00,Mobile,Social,France,Chrome
1854,30,18.9,5,185.19,8.2,False,2023-03-19 05:00:00,Mobile,Organic,France,Firefox
1855,18,21.9,7,111.51,5.5,True,2023-03-19 06:00:00,Mobile,Paid,Germany,Firefox
1856,35,11.2,6,65.58,7.9,True,2023-03-19 07:00:00,Mobile,Social,Germany,Firefox
1857,23,22.9,6,182.48,4.9,True,2023-03-19 08:00:00,Tablet,Social,USA,Chrome
1858,18,18.1,5,80.35,3.6,True,2023-03-19 09:00:00,Desktop,Paid,UK,Chrome
1859,61,5.8,6,111.9,3.8,False,2023-03-19 10:00:00,Mobile,Social,France,Chrome
1860,27,7.7,3,73.54,3.3,False,2023-03-19 11:00:00,Mobile,Organic,Germany,Chrome
1861,18,21.3,8,202.06,7.5,True,2023-03-19 12:00:00,Mobile,Organic,UK,Chrome
1862,48,7.7,5,123.15,4.8,False,2023-03-19 13:00:00,Desktop,Organic,Germany,Firefox
1863,24,18.6,6,101.0,3.9,False,2023-03-19 14:00:00,Desktop,Paid,USA,Firefox
1864,51,9.3,3,141.93,7.0,True,2023-03-19 15:00:00,Desktop,Paid,France,Safari
1865,24,17.2,5,112.16,7.4,True,2023-03-19 16:00:00,Desktop,Paid,USA,Chrome
1866,27,15.2,9,111.69,7.7,False,2023-03-19 17:00:00,Desktop,Paid,Australia,Safari
1867,40,15.4,5,95.82,7.3,False,2023-03-19 18:00:00,Desktop,Paid,UK,Chrome
1868,44,9.3,3,109.37,4.7,False,2023-03-19 19:00:00,Desktop,Paid,UK,Chrome
1869,47,2.3,3,50.75,5.9,False,2023-03-19 20:00:00,Mobile,Social,Australia,Firefox
1870,34,16.2,7,91.31,6.7,True,2023-03-19 21:00:00,Desktop,Organic,France,Edge
1871,43,6.6,4,52.95,4.8,False,2023-03-19 22:00:00,Desktop,Paid,Canada,Chrome
1872,46,3.0,3,69.79,5.9,True,2023-03-19 23:00:00,Mobile,Organic,UK,Firefox
1873,38,7.0,2,45.37,3.6,False,2023-03-20 00:00:00,Desktop,Organic,USA,Chrome
1874,33,15.1,5,127.29,5.3,False,2023-03-20 01:00:00,Mobile,Social,Canada,Chrome
1875,18,17.6,6,96.23,6.5,False,2023-03-20 02:00:00,Mobile,Direct,Germany,Chrome
1876,44,1.0,2,66.49,7.9,False,2023-03-20 03:00:00,Desktop,Paid,Canada,Chrome
1877,36,10.9,7,141.07,8.1,False,2023-03-20 04:00:00,Desktop,Paid,Australia,Firefox
1878,29,20.7,5,166.44,7.7,True,2023-03-20 05:00:00,Desktop,Organic,France,Chrome
1879,54,5.0,5,82.2,5.9,False,2023-03-20 06:00:00,Desktop,Organic,UK,Firefox
1880,18,17.3,6,70.74,5.6,False,2023-03-20 07:00:00,Mobile,Direct,Australia,Safari
1881,60,10.8,3,41.7,3.2,False,2023-03-20 08:00:00,Desktop,Social,Canada,Safari
1882,35,17.1,6,136.98,5.1,True,2023-03-20 09:00:00,Desktop,Social,USA,Chrome
1883,40,16.7,7,85.06,4.6,True,2023-03-20 10:00:00,Desktop,Direct,Australia,Chrome
1884,29,1.0,3,45.3,6.3,True,2023-03-20 11:00:00,Desktop,Social,France,Chrome
1885,18,26.8,7,168.58,8.1,True,2023-03-20 12:00:00,Desktop,Organic,Canada,Chrome
1886,33,16.8,6,88.25,7.0,False,2023-03-20 13:00:00,Mobile,Social,Australia,Chrome
1887,40,23.8,6,91.97,7.7,False,2023-03-20 14:00:00,Desktop,Social,Australia,Chrome
1888,45,6.0,4,61.18,5.7,False,2023-03-20 15:00:00,Mobile,Paid,Australia,Firefox
1889,32,5.1,3,86.54,4.4,False,2023-03-20 16:00:00,Tablet,Social,Australia,Chrome
1890,18,18.1,5,86.84,5.8,True,2023-03-20 17:00:00,Mobile,Paid,UK,Chrome
1891,18,16.7,8,130.5,5.2,True,2023-03-20 18:00:00,Desktop,Paid,Germany,Safari
1892,66,7.0,5,52.02,6.5,False,2023-03-20 19:00:00,Desktop,Social,UK,Safari
1893,19,23.3,6,97.61,5.4,True,2023-03-20 20:00:00,Mobile,Organic,France,Firefox
1894,56,6.1,2,51.81,5.4,False,2023-03-20 21:00:00,Mobile,Paid,Canada,Chrome
1895,21,16.0,7,153.58,7.6,True,2023-03-20 22:00:00,Tablet,Paid,Australia,Firefox
1896,32,16.4,6,89.25,4.8,False,2023-03-20 23:00:00,Desktop,Social,Australia,Chrome
1897,44,8.9,4,63.67,7.1,False,2023-03-21 00:00:00,Desktop,Direct,UK,Safari
1898,23,15.0,4,77.0,3.7,False,2023-03-21 01:00:00,Desktop,Social,UK,Chrome
1899,59,11.0,6,108.35,6.5,True,2023-03-21 02:00:00,Tablet,Social,USA,Firefox
1900,36,19.0,12,167.52,6.5,True,2023-03-21 03:00:00,Mobile,Organic,Germany,Chrome
1901,42,16.3,6,147.0,7.7,True,2023-03-21 04:00:00,Mobile,Social,Canada,Firefox
1902,31,13.4,4,180.92,4.7,True,2023-03-21 05:00:00,Mobile,Organic,Australia,Firefox
1903,45,1.0,3,63.95,3.3,False,2023-03-21 06:00:00,Tablet,Paid,France,Firefox
1904,59,5.2,3,45.11,6.6,False,2023-03-21 07:00:00,Mobile,Social,Canada,Chrome
1905,33,9.8,4,76.1,5.2,False,2023-03-21 08:00:00,Tablet,Organic,Germany,Firefox
1906,61,4.6,4,49.46,5.4,False,2023-03-21 09:00:00,Mobile,Direct,Germany,Chrome
1907,26,12.4,7,102.01,5.0,True,2023-03-21 10:00:00,Mobile,Paid,Australia,Firefox
1908,46,9.5,9,86.65,7.2,False,2023-03-21 11:00:00,Tablet,Social,Australia,Chrome
1909,42,5.6,3,109.43,6.5,False,2023-03-21 12:00:00,Mobile,Paid,Canada,Chrome
1910,19,11.4,5,92.53,6.3,False,2023-03-21 13:00:00,Mobile,Social,Canada,Firefox
1911,38,18.2,6,170.68,5.0,True,2023-03-21 14:00:00,Mobile,Social,France,Chrome
1912,35,8.1,3,98.34,6.7,False,2023-03-21 15:00:00,Mobile,Organic,UK,Firefox
1913,22,16.8,4,115.41,4.7,True,2023-03-21 16:00:00,Mobile,Direct,USA,Chrome
1914,40,16.2,6,73.97,4.8,True,2023-03-21 17:00:00,Mobile,Social,UK,Firefox
1915,37,16.9,6,120.95,4.2,False,2023-03-21 18:00:00,Desktop,Paid,UK,Chrome
1916,34,17.3,5,190.87,6.7,False,2023-03-21 19:00:00,Mobile,Social,Germany,Safari
1917,34,14.8,3,75.04,7.3,False,2023-03-21 20:00:00,Mobile,Organic,France,Chrome
1918,34,17.0,6,140.12,6.7,True,2023-03-21 21:00:00,Mobile,Social,USA,Chrome
1919,29,21.5,8,92.17,5.3,True,2023-03-21 22:00:00,Desktop,Paid,USA,Chrome
1920,37,14.5,3,62.15,5.8,False,2023-03-21 23:00:00,Mobile,Direct,USA,Safari
1921,25,6.7,4,68.63,5.8,False,2023-03-22 00:00:00,Mobile,Organic,Australia,Chrome
1922,75,1.0,3,40.26,5.5,False,2023-03-22 01:00:00,Desktop,Social,UK,Chrome
1923,18,21.6,7,97.78,6.2,False,2023-03-22 02:00:00,Mobile,Direct,Germany,Chrome
1924,26,12.5,3,64.85,4.1,True,2023-03-22 03:00:00,Mobile,Direct,Germany,Firefox
1925,27,23.4,8,141.02,6.6,False,2023-03-22 04:00:00,Mobile,Social,UK,Chrome
1926,66,3.5,2,95.18,3.3,True,2023-03-22 05:00:00,Desktop,Social,Australia,Chrome
1927,18,18.5,6,124.64,7.1,True,2023-03-22 06:00:00,Desktop,Paid,USA,Chrome
1928,41,16.7,11,146.46,4.8,False,2023-03-22 07:00:00,Mobile,Organic,Germany,Chrome
1929,39,11.0,4,77.55,7.5,True,2023-03-22 08:00:00,Tablet,Social,Canada,Chrome
1930,40,12.4,8,80.44,2.1,True,2023-03-22 09:00:00,Desktop,Social,France,Chrome
1931,54,11.9,4,78.33,8.3,False,2023-03-22 10:00:00,Tablet,Organic,UK,Chrome
